地區,政黨,號次,得票數,得票率
臺北市信義區六合里,新黨,6,265,6.10%
臺北市信義區六合里,健保免費連線,7,26,0.59%
臺北市信義區六合里,綠黨,8,137,3.15%
臺北市信義區六合里,親民黨,9,293,6.74%
臺北市信義區六合里,中華民國臺灣基本法連線,10,6,0.13%
臺北市信義區六合里,台灣主義黨,11,6,0.13%
臺北市信義區泰和里,台灣國民會議,1,38,0.77%
臺北市信義區泰和里,人民最大黨,2,23,0.47%
臺北市信義區泰和里,民主進步黨,3,1292,26.43%
臺北市信義區泰和里,台灣團結聯盟,4,317,6.48%
臺北市信義區泰和里,中國國民黨,5,2492,50.98%
臺北市信義區泰和里,新黨,6,266,5.44%
臺北市信義區泰和里,健保免費連線,7,41,0.83%
臺北市信義區泰和里,綠黨,8,128,2.61%
臺北市信義區泰和里,親民黨,9,281,5.74%
臺北市信義區泰和里,中華民國臺灣基本法連線,10,3,0.06%
臺北市信義區泰和里,台灣主義黨,11,7,0.14%
臺北市信義區景聯里,台灣國民會議,1,17,0.55%
臺北市信義區景聯里,人民最大黨,2,13,0.42%
臺北市信義區景聯里,民主進步黨,3,819,26.87%
臺北市信義區景聯里,台灣團結聯盟,4,258,8.46%
臺北市信義區景聯里,中國國民黨,5,1462,47.98%
臺北市信義區景聯里,新黨,6,160,5.25%
臺北市信義區景聯里,健保免費連線,7,23,0.75%
臺北市信義區景聯里,綠黨,8,97,3.18%
臺北市信義區景聯里,親民黨,9,189,6.20%
臺北市信義區景聯里,中華民國臺灣基本法連線,10,6,0.19%
臺北市信義區景聯里,台灣主義黨,11,3,0.09%
臺北市信義區景勤里,台灣國民會議,1,13,0.47%
臺北市信義區景勤里,人民最大黨,2,17,0.62%
臺北市信義區景勤里,民主進步黨,3,667,24.33%
臺北市信義區景勤里,台灣團結聯盟,4,193,7.04%
臺北市信義區景勤里,中國國民黨,5,1464,53.41%
臺北市信義區景勤里,新黨,6,141,5.14%
臺北市信義區景勤里,健保免費連線,7,15,0.54%
臺北市信義區景勤里,綠黨,8,86,3.13%
臺北市信義區景勤里,親民黨,9,136,4.96%
臺北市信義區景勤里,中華民國臺灣基本法連線,10,4,0.14%
臺北市信義區景勤里,台灣主義黨,11,5,0.18%
臺北市信義區雙和里,台灣國民會議,1,35,0.75%
臺北市信義區雙和里,人民最大黨,2,11,0.23%
臺北市信義區雙和里,民主進步黨,3,1112,23.94%
臺北市信義區雙和里,台灣團結聯盟,4,299,6.43%
臺北市信義區雙和里,中國國民黨,5,2440,52.54%
臺北市信義區雙和里,新黨,6,272,5.85%
臺北市信義區雙和里,健保免費連線,7,40,0.86%
臺北市信義區雙和里,綠黨,8,154,3.31%
臺北市信義區雙和里,親民黨,9,272,5.85%
臺北市信義區雙和里,中華民國臺灣基本法連線,10,4,0.08%
臺北市信義區雙和里,台灣主義黨,11,5,0.10%
臺北市信義區嘉興里,台灣國民會議,1,18,0.84%
臺北市信義區嘉興里,人民最大黨,2,9,0.42%
臺北市信義區嘉興里,民主進步黨,3,630,29.46%
臺北市信義區嘉興里,台灣團結聯盟,4,162,7.57%
臺北市信義區嘉興里,中國國民黨,5,1020,47.70%
臺北市信義區嘉興里,新黨,6,85,3.97%
臺北市信義區嘉興里,健保免費連線,7,10,0.46%
臺北市信義區嘉興里,綠黨,8,76,3.55%
臺北市信義區嘉興里,親民黨,9,124,5.79%
臺北市信義區嘉興里,中華民國臺灣基本法連線,10,1,0.04%
臺北市信義區嘉興里,台灣主義黨,11,3,0.14%
臺北市信義區黎順里,台灣國民會議,1,12,0.47%
臺北市信義區黎順里,人民最大黨,2,11,0.43%
臺北市信義區黎順里,民主進步黨,3,667,26.17%
臺北市信義區黎順里,台灣團結聯盟,4,179,7.02%
臺北市信義區黎順里,中國國民黨,5,1304,51.17%
臺北市信義區黎順里,新黨,6,127,4.98%
臺北市信義區黎順里,健保免費連線,7,17,0.66%
臺北市信義區黎順里,綠黨,8,81,3.17%
臺北市信義區黎順里,親民黨,9,140,5.49%
臺北市信義區黎順里,中華民國臺灣基本法連線,10,5,0.19%
臺北市信義區黎順里,台灣主義黨,11,5,0.19%
臺北市信義區黎平里,台灣國民會議,1,30,0.65%
臺北市信義區黎平里,人民最大黨,2,22,0.47%
臺北市信義區黎平里,民主進步黨,3,1198,25.98%
臺北市信義區黎平里,台灣團結聯盟,4,339,7.35%
臺北市信義區黎平里,中國國民黨,5,2331,50.55%
臺北市信義區黎平里,新黨,6,207,4.48%
臺北市信義區黎平里,健保免費連線,7,31,0.67%
臺北市信義區黎平里,綠黨,8,165,3.57%
臺北市信義區黎平里,親民黨,9,280,6.07%
臺北市信義區黎平里,中華民國臺灣基本法連線,10,4,0.08%
臺北市信義區黎平里,台灣主義黨,11,4,0.08%
臺北市信義區黎忠里,台灣國民會議,1,20,0.64%
臺北市信義區黎忠里,人民最大黨,2,20,0.64%
臺北市信義區黎忠里,民主進步黨,3,880,28.31%
臺北市信義區黎忠里,台灣團結聯盟,4,192,6.17%
臺北市信義區黎忠里,中國國民黨,5,1520,48.90%
臺北市信義區黎忠里,新黨,6,155,4.98%
臺北市信義區黎忠里,健保免費連線,7,30,0.96%
臺北市信義區黎忠里,綠黨,8,98,3.15%
臺北市信義區黎忠里,親民黨,9,182,5.85%
臺北市信義區黎忠里,中華民國臺灣基本法連線,10,6,0.19%
臺北市信義區黎忠里,台灣主義黨,11,5,0.16%
臺北市信義區黎安里,台灣國民會議,1,3,0.20%
臺北市信義區黎安里,人民最大黨,2,4,0.27%
臺北市信義區黎安里,民主進步黨,3,273,18.62%
臺北市信義區黎安里,台灣團結聯盟,4,65,4.43%
臺北市信義區黎安里,中國國民黨,5,980,66.84%
臺北市信義區黎安里,新黨,6,45,3.06%
臺北市信義區黎安里,健保免費連線,7,10,0.68%
臺北市信義區黎安里,綠黨,8,11,0.75%
臺北市信義區黎安里,親民黨,9,71,4.84%
臺北市信義區黎安里,中華民國臺灣基本法連線,10,3,0.20%
臺北市信義區黎安里,台灣主義黨,11,1,0.06%
臺北市文山區景行里,台灣國民會議,1,32,0.80%
臺北市文山區景行里,人民最大黨,2,15,0.37%
臺北市文山區景行里,民主進步黨,3,1197,30.19%
臺北市文山區景行里,台灣團結聯盟,4,336,8.47%
臺北市文山區景行里,中國國民黨,5,1863,46.99%
臺北市文山區景行里,新黨,6,125,3.15%
臺北市文山區景行里,健保免費連線,7,37,0.93%
臺北市文山區景行里,綠黨,8,138,3.48%
臺北市文山區景行里,親民黨,9,215,5.42%
臺北市文山區景行里,中華民國臺灣基本法連線,10,3,0.07%
臺北市文山區景行里,台灣主義黨,11,3,0.07%
臺北市文山區景東里,台灣國民會議,1,23,0.52%
臺北市文山區景東里,人民最大黨,2,17,0.38%
臺北市文山區景東里,民主進步黨,3,915,20.71%
臺北市文山區景東里,台灣團結聯盟,4,252,5.70%
臺北市文山區景東里,中國國民黨,5,2526,57.18%
臺北市文山區景東里,新黨,6,227,5.13%
臺北市文山區景東里,健保免費連線,7,39,0.88%
臺北市文山區景東里,綠黨,8,138,3.12%
臺北市文山區景東里,親民黨,9,268,6.06%
臺北市文山區景東里,中華民國臺灣基本法連線,10,8,0.18%
臺北市文山區景東里,台灣主義黨,11,4,0.09%
臺北市文山區景美里,台灣國民會議,1,27,0.83%
臺北市文山區景美里,人民最大黨,2,7,0.21%
臺北市文山區景美里,民主進步黨,3,781,24.11%
臺北市文山區景美里,台灣團結聯盟,4,231,7.13%
臺北市文山區景美里,中國國民黨,5,1673,51.65%
臺北市文山區景美里,新黨,6,181,5.58%
臺北市文山區景美里,健保免費連線,7,29,0.89%
臺北市文山區景美里,綠黨,8,106,3.27%
臺北市文山區景美里,親民黨,9,198,6.11%
臺北市文山區景美里,中華民國臺灣基本法連線,10,2,0.06%
臺北市文山區景美里,台灣主義黨,11,4,0.12%
臺北市文山區景慶里,台灣國民會議,1,40,0.95%
臺北市文山區景慶里,人民最大黨,2,14,0.33%
臺北市文山區景慶里,民主進步黨,3,1079,25.64%
臺北市文山區景慶里,台灣團結聯盟,4,296,7.03%
臺北市文山區景慶里,中國國民黨,5,2171,51.59%
臺北市文山區景慶里,新黨,6,201,4.77%
臺北市文山區景慶里,健保免費連線,7,40,0.95%
臺北市文山區景慶里,綠黨,8,127,3.01%
臺北市文山區景慶里,親民黨,9,231,5.48%
臺北市文山區景慶里,中華民國臺灣基本法連線,10,2,0.04%
臺北市文山區景慶里,台灣主義黨,11,7,0.16%
臺北市文山區景仁里,台灣國民會議,1,27,0.90%
臺北市文山區景仁里,人民最大黨,2,4,0.13%
臺北市文山區景仁里,民主進步黨,3,733,24.59%
臺北市文山區景仁里,台灣團結聯盟,4,186,6.24%
臺北市文山區景仁里,中國國民黨,5,1581,53.05%
臺北市文山區景仁里,新黨,6,156,5.23%
臺北市文山區景仁里,健保免費連線,7,21,0.70%
臺北市文山區景仁里,綠黨,8,105,3.52%
臺北市文山區景仁里,親民黨,9,167,5.60%
臺北市文山區景仁里,中華民國臺灣基本法連線,10,0,0.00%
臺北市文山區景仁里,台灣主義黨,11,0,0.00%
臺北市文山區景華里,台灣國民會議,1,26,0.69%
臺北市文山區景華里,人民最大黨,2,9,0.23%
臺北市文山區景華里,民主進步黨,3,920,24.50%
臺北市文山區景華里,台灣團結聯盟,4,224,5.96%
臺北市文山區景華里,中國國民黨,5,2036,54.23%
臺北市文山區景華里,新黨,6,180,4.79%
臺北市文山區景華里,健保免費連線,7,20,0.53%
臺北市文山區景華里,綠黨,8,110,2.93%
臺北市文山區景華里,親民黨,9,224,5.96%
臺北市文山區景華里,中華民國臺灣基本法連線,10,3,0.07%
臺北市文山區景華里,台灣主義黨,11,2,0.05%
臺北市文山區萬有里,台灣國民會議,1,25,0.74%
臺北市文山區萬有里,人民最大黨,2,7,0.20%
臺北市文山區萬有里,民主進步黨,3,796,23.84%
臺北市文山區萬有里,台灣團結聯盟,4,223,6.68%
臺北市文山區萬有里,中國國民黨,5,1796,53.80%
臺北市文山區萬有里,新黨,6,185,5.54%
臺北市文山區萬有里,健保免費連線,7,19,0.56%
臺北市文山區萬有里,綠黨,8,110,3.29%
臺北市文山區萬有里,親民黨,9,168,5.03%
臺北市文山區萬有里,中華民國臺灣基本法連線,10,6,0.17%
臺北市文山區萬有里,台灣主義黨,11,3,0.08%
臺北市文山區萬祥里,台灣國民會議,1,25,0.83%
臺北市文山區萬祥里,人民最大黨,2,10,0.33%
臺北市文山區萬祥里,民主進步黨,3,756,25.36%
臺北市文山區萬祥里,台灣團結聯盟,4,222,7.44%
臺北市文山區萬祥里,中國國民黨,5,1543,51.76%
臺北市文山區萬祥里,新黨,6,125,4.19%
臺北市文山區萬祥里,健保免費連線,7,17,0.57%
臺北市文山區萬祥里,綠黨,8,96,3.22%
臺北市文山區萬祥里,親民黨,9,182,6.10%
臺北市文山區萬祥里,中華民國臺灣基本法連線,10,4,0.13%
臺北市文山區萬祥里,台灣主義黨,11,1,0.03%
臺北市文山區萬隆里,台灣國民會議,1,43,0.91%
臺北市文山區萬隆里,人民最大黨,2,16,0.33%
臺北市文山區萬隆里,民主進步黨,3,1058,22.46%
臺北市文山區萬隆里,台灣團結聯盟,4,261,5.54%
臺北市文山區萬隆里,中國國民黨,5,2628,55.80%
臺北市文山區萬隆里,新黨,6,245,5.20%
臺北市文山區萬隆里,健保免費連線,7,24,0.50%
臺北市文山區萬隆里,綠黨,8,147,3.12%
臺北市文山區萬隆里,親民黨,9,278,5.90%
臺北市文山區萬隆里,中華民國臺灣基本法連線,10,7,0.14%
臺北市文山區萬隆里,台灣主義黨,11,2,0.04%
臺北市文山區萬年里,台灣國民會議,1,27,0.77%
臺北市文山區萬年里,人民最大黨,2,11,0.31%
臺北市文山區萬年里,民主進步黨,3,847,24.38%
臺北市文山區萬年里,台灣團結聯盟,4,307,8.83%
臺北市文山區萬年里,中國國民黨,5,1791,51.55%
臺北市文山區萬年里,新黨,6,166,4.77%
臺北市文山區萬年里,健保免費連線,7,15,0.43%
臺北市文山區萬年里,綠黨,8,117,3.36%
臺北市文山區萬年里,親民黨,9,183,5.26%
臺北市文山區萬年里,中華民國臺灣基本法連線,10,5,0.14%
臺北市文山區萬年里,台灣主義黨,11,5,0.14%
臺北市文山區萬和里,台灣國民會議,1,7,0.35%
臺北市文山區萬和里,人民最大黨,2,7,0.35%
臺北市文山區萬和里,民主進步黨,3,308,15.75%
臺北市文山區萬和里,台灣團結聯盟,4,90,4.60%
臺北市文山區萬和里,中國國民黨,5,1234,63.12%
臺北市文山區萬和里,新黨,6,126,6.44%
臺北市文山區萬和里,健保免費連線,7,6,0.30%
臺北市文山區萬和里,綠黨,8,71,3.63%
臺北市文山區萬和里,親民黨,9,98,5.01%
臺北市文山區萬和里,中華民國臺灣基本法連線,10,6,0.30%
臺北市文山區萬和里,台灣主義黨,11,2,0.10%
臺北市文山區萬盛里,台灣國民會議,1,23,0.74%
臺北市文山區萬盛里,人民最大黨,2,13,0.42%
臺北市文山區萬盛里,民主進步黨,3,660,21.49%
臺北市文山區萬盛里,台灣團結聯盟,4,207,6.74%
臺北市文山區萬盛里,中國國民黨,5,1632,53.14%
臺北市文山區萬盛里,新黨,6,192,6.25%
臺北市文山區萬盛里,健保免費連線,7,19,0.61%
臺北市文山區萬盛里,綠黨,8,120,3.90%
臺北市文山區萬盛里,親民黨,9,199,6.47%
臺北市文山區萬盛里,中華民國臺灣基本法連線,10,5,0.16%
臺北市文山區萬盛里,台灣主義黨,11,1,0.03%
臺北市文山區興豐里,台灣國民會議,1,19,0.61%
臺北市文山區興豐里,人民最大黨,2,10,0.32%
臺北市文山區興豐里,民主進步黨,3,732,23.82%
臺北市文山區興豐里,台灣團結聯盟,4,175,5.69%
臺北市文山區興豐里,中國國民黨,5,1688,54.94%
臺北市文山區興豐里,新黨,6,166,5.40%
臺北市文山區興豐里,健保免費連線,7,22,0.71%
臺北市文山區興豐里,綠黨,8,96,3.12%
臺北市文山區興豐里,親民黨,9,160,5.20%
臺北市文山區興豐里,中華民國臺灣基本法連線,10,1,0.03%
臺北市文山區興豐里,台灣主義黨,11,3,0.09%
臺北市文山區興邦里,台灣國民會議,1,14,0.48%
臺北市文山區興邦里,人民最大黨,2,16,0.55%
臺北市文山區興邦里,民主進步黨,3,576,20.13%
臺北市文山區興邦里,台灣團結聯盟,4,141,4.93%
臺北市文山區興邦里,中國國民黨,5,1691,59.12%
臺北市文山區興邦里,新黨,6,162,5.66%
臺北市文山區興邦里,健保免費連線,7,9,0.31%
臺北市文山區興邦里,綠黨,8,75,2.62%
臺北市文山區興邦里,親民黨,9,170,5.94%
臺北市文山區興邦里,中華民國臺灣基本法連線,10,2,0.06%
臺北市文山區興邦里,台灣主義黨,11,4,0.13%
臺北市文山區興光里,台灣國民會議,1,19,0.89%
臺北市文山區興光里,人民最大黨,2,8,0.37%
臺北市文山區興光里,民主進步黨,3,473,22.21%
臺北市文山區興光里,台灣團結聯盟,4,136,6.38%
臺北市文山區興光里,中國國民黨,5,1200,56.36%
臺北市文山區興光里,新黨,6,95,4.46%
臺北市文山區興光里,健保免費連線,7,14,0.65%
臺北市文山區興光里,綠黨,8,72,3.38%
臺北市文山區興光里,親民黨,9,108,5.07%
臺北市文山區興光里,中華民國臺灣基本法連線,10,2,0.09%
臺北市文山區興光里,台灣主義黨,11,2,0.09%
臺北市文山區興家里,台灣國民會議,1,48,0.99%
臺北市文山區興家里,人民最大黨,2,15,0.31%
臺北市文山區興家里,民主進步黨,3,1042,21.56%
臺北市文山區興家里,台灣團結聯盟,4,239,4.94%
臺北市文山區興家里,中國國民黨,5,2707,56.01%
臺北市文山區興家里,新黨,6,300,6.20%
臺北市文山區興家里,健保免費連線,7,44,0.91%
臺北市文山區興家里,綠黨,8,163,3.37%
臺北市文山區興家里,親民黨,9,268,5.54%
臺北市文山區興家里,中華民國臺灣基本法連線,10,2,0.04%
臺北市文山區興家里,台灣主義黨,11,5,0.10%
臺北市文山區興得里,台灣國民會議,1,36,0.93%
臺北市文山區興得里,人民最大黨,2,16,0.41%
臺北市文山區興得里,民主進步黨,3,872,22.66%
臺北市文山區興得里,台灣團結聯盟,4,191,4.96%
臺北市文山區興得里,中國國民黨,5,2208,57.38%
臺北市文山區興得里,新黨,6,172,4.46%
臺北市文山區興得里,健保免費連線,7,24,0.62%
臺北市文山區興得里,綠黨,8,118,3.06%
臺北市文山區興得里,親民黨,9,202,5.24%
臺北市文山區興得里,中華民國臺灣基本法連線,10,5,0.12%
臺北市文山區興得里,台灣主義黨,11,4,0.10%
臺北市文山區興業里,台灣國民會議,1,29,0.82%
臺北市文山區興業里,人民最大黨,2,10,0.28%
臺北市文山區興業里,民主進步黨,3,626,17.83%
臺北市文山區興業里,台灣團結聯盟,4,192,5.47%
臺北市文山區興業里,中國國民黨,5,2031,57.86%
臺北市文山區興業里,新黨,6,225,6.41%
臺北市文山區興業里,健保免費連線,7,22,0.62%
臺北市文山區興業里,綠黨,8,147,4.18%
臺北市文山區興業里,親民黨,9,223,6.35%
臺北市文山區興業里,中華民國臺灣基本法連線,10,2,0.05%
臺北市文山區興業里,台灣主義黨,11,3,0.08%
臺北市文山區興安里,台灣國民會議,1,27,0.63%
臺北市文山區興安里,人民最大黨,2,9,0.21%
臺北市文山區興安里,民主進步黨,3,812,19.20%
臺北市文山區興安里,台灣團結聯盟,4,221,5.22%
臺北市文山區興安里,中國國民黨,5,2492,58.94%
